lat,lon
651.8210088,265.4516185
652.611606,266.3715288
653.3494967,267.1764503
653.9292679,267.8088886
654.3245665,268.2113494
654.7725715,268.8437877
655.1942234,269.2462485
655.9848205,269.8786868
656.2747062,270.05117
657.355189,271.0860691
657.7768408,271.5460243
658.6464977,272.3509458
659.5425078,273.2133617
660.3858114,273.9607888
661.1237021,274.9381935
661.8352396,276.030587
662.5994835,276.318059
663.5482001,276.6630254
663.8117325,276.8355085
664.312444,277.3529581
665.0766879,278.2728684
665.8409319,278.9628011
666.1308175,279.1927787
666.8687082,279.6527339
667.7910715,280.2276778
668.5553154,280.9751049
669.3195594,281.6650377
670.0574501,282.297476
670.7689875,282.9874087
671.9021768,283.6198471
672.8508934,284.482263
673.6678438,285.1721957
674.4057345,285.5746565
675.3544511,286.4370724
675.6443367,286.7820388
676.3031677,287.5869603
676.9883519,287.989421
677.9107152,288.7368482
678.2533073,289.0243201
679.2283772,289.8292416
679.5709693,290.174208
680.5460391,291.2091071
680.862278,291.5540735
681.863701,292.4164894
682.2062932,292.646467
682.8387709,293.1639165
683.5503083,293.7963549
684.393612,294.6012764
685.3159753,295.3487035
686.3701049,296.0386362
687.371528,296.5560858
688.2938913,297.6484793
689.0581352,298.5683896
689.7169662,299.4882999
690.2703842,300.2932214
691.2454541,301.3856149
692.0360512,302.3055252
692.1678174,302.4780084
693.0111211,304.1453458
693.8280715,305.7551889
694.1443103,306.1576496
695.0930269,307.6525039
695.9099773,309.6073133
696.199863,310.2397516
697.1749328,311.8495947
697.8864702,313.0569769
698.6507142,314.2643592
699.5467243,315.4142471
700.4163812,316.6216294
701.2333316,317.9440005
702.3401676,319.4388547
703.1307648,320.933709
703.3679439,321.3936641
704.1848943,322.7735296
704.4484267,323.2909791
705.3444368,324.9008222
705.9769146,325.9357213
706.6357455,326.7981372
707.5054024,328.1205083
707.795288,328.5804634
708.6912982,329.5578681
709.4291888,330.1328121
710.1670795,330.7652504
710.8259105,331.8576439
711.4056818,332.7200598
712.1435724,333.5824757
712.7760502,334.7323636
712.9868761,335.1348244
713.6720603,336.5721842
713.9619459,337.0896338
714.6998366,338.6419824
715.3059611,339.7918703
715.9911453,340.8267694
716.6499763,341.8616685
717.3088073,342.8390732
717.941285,343.8739723
718.9427081,344.7363882
719.3380066,345.0238602
720.3921362,346.0587593
721.4462657,346.6911976
722.7639277,347.7260967
724.1870026,349.3359397
725.0566595,350.1408613
725.8736099,351.0607716
726.7432667,351.6932099
727.5338639,352.2106595
728.2981078,352.4981314
729.5630633,353.015581
729.9320086,353.2455586
730.300954,353.4180417
730.7753123,353.6480193
731.5922627,353.8779969
732.3828599,354.2229633
732.6463922,354.337952
733.4633426,354.6829184
733.7532283,354.7404128
734.7282981,355.3153568
735.1235967,355.3728511
735.9669003,355.9477951
736.7311443,356.6377278
737.8379803,357.2126718
738.5495177,357.8451101
739.3137617,358.5350428
740.1043588,358.994998
741.2902546,359.5124475
741.7382596,359.6274363
742.1599115,359.7424251
743.0295683,360.1448859
744.42629,360.6623354
745.6121857,361.0073018
746.5609023,361.4672569
747.404206,362.4446616
748.0893902,363.364572
748.7745744,364.1119991
749.6705845,364.5719542
749.9604701,364.7444374
750.8037738,365.4343701
751.1200126,365.6643477
751.9896695,366.2967861
752.2795552,366.3542805
753.0701523,366.6992468
753.913456,367.2741908
755.2047647,368.1366067
756.0480683,368.5965618
757.2076108,368.8265394
757.9718547,369.2864946
758.8151584,370.0914161
759.105044,370.3213937
759.9219944,370.6088656
760.2382333,370.66636
761.1342434,370.8963376
761.4504823,371.0113264
762.4255521,371.4712816
762.741791,371.5862703
763.7695673,372.0462255
764.1121594,372.1612143
765.0872292,372.6786638
766.0886523,373.0811246
767.6434934,374.1735181
768.6449165,374.5759788
769.5409266,374.748462
770.4105835,375.0934284
771.2275339,375.8983499
771.9917778,376.4157995
772.7296685,376.8182602
773.4675592,377.1632266
774.548042,377.6231817
775.5758183,377.7956649
775.9184104,377.8531593
776.7090075,378.3131145
777.4732515,378.6005864
778.5010278,378.830564
778.8436199,378.8880584
779.5551573,379.3480136
780.3457545,379.8079687
781.0572919,380.3254183
781.7424762,380.7853734
782.4276604,381.3603174
783.1919043,381.8202725
783.9034417,382.3952165
784.9048648,383.0276548
785.2474569,383.2576324
785.9062879,383.8900707
786.907711,384.5225091
787.6456016,385.097453
788.3571391,385.6723969
789.0686765,386.1898465
789.780214,386.5348129
790.5444579,386.994768
791.2296421,387.5122176
791.993886,387.9721727
792.7317767,388.2596447
793.7859063,388.5471167
794.1284984,388.7195998
795.0508618,389.8694877
796.1049913,391.07687
796.4475834,391.3068476
796.7901755,391.5368252
797.6598324,391.8817915
797.9760713,392.0542747
798.7139619,392.3992411
799.9789174,393.4341402
801.0066937,394.0090841
801.3229326,394.1240729
802.2980024,394.8140056
802.6405945,395.1014776
803.6683708,395.9063991
804.6961472,396.3088599
805.0650925,396.6538263
805.8556897,397.1137814
806.6726401,397.5162422
807.4632372,398.6086357
807.7267696,398.953602
808.1747747,399.7010291
808.5173668,400.9084114
809.1498445,403.035704
809.6242028,405.6804462
809.755969,406.5428621
810.4411532,409.2450986
810.8891583,411.1424136
811.3108101,413.2122118
811.8115216,415.3969988
812.3385864,417.6967746
812.8920044,419.9965503
813.4981289,422.2388317
813.9988405,424.2511355
814.5522585,425.8609786
815.1056765,427.3558328
815.6590945,428.7356983
816.4496917,430.5755189
816.7659305,431.2654516
817.6092342,433.0477778
817.925473,433.6802162
818.8214832,435.8075088
819.4803141,437.302363
820.2182048,438.5672397
820.9297423,439.774622
821.6412797,441.096993
822.3791704,442.1318921
823.1961208,442.7643305
824.0394244,443.1667912
824.9090813,443.569252
825.752385,443.856724
826.5166289,443.9142184
827.2808728,443.9717128
828.0451167,444.0867015
829.1519528,444.2591847
829.9425499,444.5466567
831.0230327,444.7766343
831.3919781,444.7766343
832.1825752,445.0066119
832.8941127,445.4090726
833.9745955,446.1564997
834.8969588,447.5938596
835.1868445,448.2837923
835.792969,449.7211522
835.9774416,450.0661186
836.346387,450.8135457
836.8470985,452.5383775
837.453223,454.2632093
837.6640489,454.8381533
837.9539345,457.0804347
838.006641,457.8853562
838.1384072,459.7251768
838.3228799,462.5424021
838.5337058,464.4972115
838.9290044,467.2569424
839.0871238,468.1193584
839.5878353,469.671707
840.3520793,471.6840108
840.6419649,472.2589548
841.5643283,474.041281
842.2758657,475.1336745
843.1982291,476.3410567
843.5144679,476.8010119
844.4631845,478.123383
845.1220155,479.1007877
846.0707321,480.4231587
846.4133242,480.8831139
847.0721552,482.0330018
848.047225,483.2403841
848.3634639,483.7578336
849.3121805,485.2526879
849.9710114,486.1725982
850.7352554,487.3224861
851.578559,488.5873627
852.5272756,489.794745
853.449639,491.1171161
854.2138829,492.6119703
854.9517736,493.9343414
855.6106045,495.1417237
856.1113161,496.7515667
856.7701471,498.4189042
857.0336794,498.7638705
857.6925104,499.9137584
857.9033363,500.2587248
858.9838191,501.9835566
859.3264112,502.5585005
859.6426501,503.0759501
860.6177199,504.6857931
861.3819638,506.0656586
862.1462078,506.9855689
862.9895114,507.9054792
863.7537553,509.0553671
864.491646,510.5502214
865.4403626,512.7925027
866.0201339,514.4598402
866.2309598,514.9772897
866.810731,516.6446271
867.0215569,517.1620767
867.6540347,518.7719197
867.8912138,519.2893693
868.8135772,521.4166619
869.5251146,522.7390329
870.0785327,525.3262807
870.7637169,526.7636405
871.6333737,527.4535733
872.2658515,528.5459668
872.8192695,529.9258322
873.5835134,532.0531248
873.8470458,532.7430576
874.6112897,534.6403726
874.9011754,535.3877997
875.9289517,538.205025
876.6404891,540.2748232
877.404733,542.287127
878.1426237,544.2994308
878.8278079,546.1967458
879.5393454,547.8065889
880.2508828,549.3589375
881.0941865,551.5437245
881.5421915,553.3260507
881.9638434,555.2233657
882.4118484,556.8907032
882.9652664,558.6730294
883.7822168,561.0302995
883.9930427,561.7777267
884.2302219,562.4676594
884.7309334,564.2499856
884.8890529,564.8249296
885.3897644,566.6647502
885.6005903,567.2971885
886.0749486,569.0220204
886.6020134,570.861841
887.445317,573.9090439
887.998735,576.0363365
888.4994466,578.1061347
889.0001581,580.0609441
889.5272229,581.7857759
890.2914668,584.7754844
890.6604122,586.7302938
891.082064,588.9725752
891.2401834,589.6050135
891.635482,591.3873397
891.7672482,591.9047893
892.2152533,594.1470707
892.3997259,594.8944978
892.8213777,596.8493072
893.3747958,598.7466222
893.9809203,600.5864428
894.5606915,602.1387915
895.061403,604.2085897
895.5094081,606.2208935
896.1945923,609.0956132
896.5898909,611.107917
896.8534233,613.2352096
897.1960154,615.1325246
897.6703737,617.0298396
898.3555579,619.6745817
898.803563,621.3419192
899.2252148,623.066751
899.8313393,625.4815156
900.0685184,626.2289427
900.5165235,628.0112689
900.9645285,629.7935951
901.6233595,632.7833036
901.8341854,633.8756971
902.0713646,635.025585
902.4666632,636.7504168
903.2045538,639.5676422
903.5207927,640.7750244
904.1269172,643.189789
904.3640963,643.8797217
904.8384546,646.3519807
904.9438676,647.7893405
905.1810468,650.1466107
905.4445791,652.1589145
905.5236389,652.9063416
905.9452907,654.861151
906.1034101,655.4935894
906.2088231,657.33341
906.4460022,659.8631633
906.867654,662.3929167
906.9994202,663.1978382
907.3947188,665.9000747
907.5528382,666.7049963
908.079903,670.4996263
908.4752016,673.1443684
908.8441469,675.4441442
909.4502714,678.7213247
909.7665103,681.0211004
910.2145154,684.8157305
910.5834607,687.4029782
910.8733463,689.9327316
911.1895852,692.2900017
911.5058241,694.4747887
911.9274759,697.579486
912.1119486,699.8792618
912.2437148,702.3515207
912.5336004,705.6287012
912.6917198,708.6184097
912.7444263,709.53832
912.9552522,712.0680734
913.1133716,714.4828379
913.1660781,715.0002875
913.2187846,716.092681
913.3241975,717.5300408
913.482317,718.8524119
913.7194961,721.1521877
913.9566753,723.5669522
914.2465609,726.1542
914.4837401,728.7414477
914.6418595,731.2137067
914.7999789,735.1233255
914.8263322,737.825562
914.9844516,740.5852929
915.1689243,743.1725407
915.3006905,745.6447996
915.4851631,747.887081
915.9331682,749.784396
916.3284668,751.7392054
916.8291783,754.9588915
917.013651,756.2812626
917.4089496,758.8685103
917.8042481,762.0881964
917.9887208,764.3304778
918.1731935,766.400276
918.3049597,768.5275686
918.4367259,770.7123555
918.6211985,773.8745472
918.8056712,776.0593342
919.0428504,778.0141436
919.3854425,780.7738745
919.5172087,781.6362905
919.9388605,784.6834934
920.1233332,785.94837
920.439572,788.5356178
920.544985,789.3405393
920.9402836,792.2727534
921.0720498,793.3076525
921.3619354,796.4123498
921.4673483,797.5622377
921.5991145,799.7470247
921.9153534,802.6792388
922.205239,804.8065314
922.4160649,806.933824
922.6268908,809.1761053
922.86407,811.1884091
923.2857218,814.0056345
923.6019607,816.0754326
923.9181995,818.0877364
924.3134981,820.4450066
924.4452643,821.1924337
924.8405629,823.9521647
924.9986823,824.872075
925.3676277,827.8617835
925.6838665,830.1040649
926.0001054,832.2313574
926.3426975,834.1861668
926.7379961,837.4058529
926.9751752,839.4181567
927.2650609,841.4304605
927.6340062,843.2702811
927.9238918,845.5125625
928.0029516,846.2599897
928.3455437,848.2147991
928.4773099,848.7322486
928.819902,850.8020468
928.9780214,851.5494739
929.6104991,854.9991376
929.821325,856.3215087
930.0585042,857.6438797
930.480156,859.9436555
930.9808675,862.645892
931.797818,866.5555108
932.351236,869.0277698
932.9837137,871.4425344
933.5898382,873.6848157
934.0641965,875.6396251
934.5912613,877.9968953
934.7757339,878.686828
935.3027987,880.9866038
935.4609181,881.7340309
935.9352764,884.2637843
936.1197491,885.0112114
936.7258736,887.3109872
936.989406,888.1159087
937.542824,889.8407405
938.4388341,892.8879434
938.9658989,894.727764
939.4666104,896.2801127
940.1254414,898.5223941
940.3362673,899.1548324
940.9160386,900.8221698
941.732989,903.17944
942.2337005,904.6742943
942.7871185,906.3416317
943.393243,908.5839131
944.0784272,910.8261944
944.7636114,912.8959926
945.4487957,914.850802
946.0022137,916.4031507
946.6610446,918.2429713
946.8455173,918.7604209
947.5043483,920.6002415
947.7415274,921.2901742
948.242239,922.9000172
948.7429505,924.2798827
949.6126074,926.2346921
950.3241448,927.8445352
951.114742,929.6843558
951.9316924,931.4091876
952.7486428,933.076525
953.9081853,935.836256
954.5670163,937.3886046
955.2258473,939.1134364
955.9900912,940.7807739
956.5698624,942.2756281
957.3868128,944.0579543
958.071997,945.610303
958.3355294,946.0702582
959.0997734,948.0250676
959.389659,948.6575059
959.9957835,950.0373714
960.9181468,952.2796527
961.6560375,953.7170126
962.367575,954.9818893
963.0527592,956.4192491
963.6588837,958.0290922
964.027829,958.7765193
965.0819586,961.0762951
965.8198493,962.6861381
966.0570284,963.2035876
966.6895061,964.4109699
966.9266853,964.7559363
967.6382227,965.8483298
967.8490486,966.1932962
968.9295314,967.6881504
969.2984768,968.1481056
969.6937754,968.6080607
970.537079,969.9304318
970.8269646,970.3903869
971.4330891,971.3677916
972.302746,972.5751739
973.1724029,973.7825562
974.0157065,974.9899385
974.8063037,976.3123095
975.5705476,977.5771862
976.4402045,978.3821077
977.2571549,979.1870293
978.1268118,980.164434
978.9701154,981.1418387
980.3141306,982.6366929
981.1574342,983.8440752
982.0270911,984.8214799
982.896748,985.7988846
983.6609919,986.3163342
984.8205344,986.6038061
985.5320719,986.3738286
986.2699626,986.7187949
986.9551468,987.4087276
987.640331,988.4436267
988.6681073,989.938481
989.3532915,990.8583913
990.3547146,992.1807624
990.7236599,992.6407175
991.4615506,993.6756166
992.1994413,994.6530213
993.2272176,996.1478756
993.9914616,996.8953027
994.808412,997.7577186
995.5199494,998.390157
996.2578401,998.9651009
996.468666,999.0800897
996.9166711,999.5400448
997.4964423,999.8275168
997.9180941,1000
998.3924524,999.8275168
998.8668107,999.3675617
998.9195172,998.6776289
999.0249302,998.0451906
998.9458704,997.527741
999.0249302,997.2402691
999.2094028,996.8378083
999.1566964,996.6078307
998.9985769,996.1478756
998.9458704,995.8029092
999.1039899,993.5606278
999.341169,993.5031334
999.5519949,993.9055942
999.7891741,994.308055
1000,994.7105157
999.9209403,994.7680101
999.7628209,994.9404933
999.6047014,995.0554821
998.8668107,995.630426
998.0235071,994.9979877
997.127497,994.9979877
996.2314868,994.0780774
995.5199494,993.5031334
994.7293522,992.9856839
993.7542824,992.5832231
993.4643968,992.4682343
992.9109788,992.2957512
992.0413219,991.7208072
991.3297844,991.3758409
990.6446002,990.5709193
989.9067095,989.7659978
988.9843462,988.8460875
988.6944605,988.5011211
988.0092763,988.041166
987.0605597,986.7762893
986.3753755,985.9138734
985.6901913,985.2239407
984.767828,984.0740528
983.9772308,983.1541425
983.1866336,982.2342322
982.3169768,981.3718162
981.4473199,980.6818835
980.9993148,980.2219284
980.6830759,979.8194676
979.4181205,978.267119
978.811996,977.5196918
977.8896326,976.4847927
977.2044484,975.4498936
976.2557318,974.4724889
975.5178411,973.5525786
974.4373584,972.4601851
973.7258209,971.425286
973.0933432,970.4478813
972.2236863,968.9530271
971.9601539,968.4930719
971.1432035,967.1132065
970.8796711,966.4807681
970.2471934,965.1009027
968.9822379,963.2035876
968.1389343,961.7662278
967.3483371,960.3288679
966.5577399,959.2364744
965.8462025,958.5465417
964.8184262,957.4541482
964.5021873,956.9941931
963.7906499,955.7868108
963.1318189,954.6369229
962.4466347,953.4295406
961.7878037,952.3371471
961.049913,951.0722705
960.3647288,950.0373714
959.4950719,948.3125395
959.2315396,947.6801012
958.5200021,946.0127638
958.3091762,945.5528086
957.8611711,944.6328983
957.4131661,943.712988
956.8861013,942.2181337
956.7279819,941.6431898
956.1218574,940.2058299
955.9373847,939.7458748
955.3312602,938.2510205
955.1204343,937.733571
954.7251357,936.1812223
953.987245,934.4563905
953.4074738,933.076525
952.7486428,931.6391652
952.1425183,930.3167941
951.4836873,929.0519174
950.6930902,927.38458
949.902493,925.487265
949.1646023,923.4174668
948.4267116,921.0601966
947.7415274,918.932904
947.0826965,916.8631058
946.4502187,914.9657908
945.7386813,913.1834646
944.9744374,911.5736216
944.3419596,910.1937561
943.7094819,908.6989019
942.839825,906.4566205
942.3391135,904.9617662
941.7593422,902.8344736
941.6012228,902.2595297
941.074158,900.5346979
940.8896853,899.9022595
940.3362673,897.8324613
940.1517947,897.1425286
939.4402572,894.0953257
939.2294313,893.3478986
939.0449586,892.5429771
938.5969536,890.4731789
938.4388341,889.7257517
938.0171823,887.8859311
937.4110578,885.5861553
936.6995204,882.76893
936.2251621,880.2391767
935.6453908,877.9394009
935.0129131,875.8696027
934.4067886,873.7423101
933.7743109,871.6150175
933.1418331,869.0852642
932.6674748,866.9004772
932.1667633,864.830679
931.692405,862.933364
931.0072208,860.0011499
930.6382754,858.0463405
930.1639171,855.8040591
930.0057977,855.1141264
929.7422653,853.7917553
929.37332,852.0094291
928.9516682,849.7671477
928.7935487,849.0197206
928.4773099,846.4899672
928.3718969,845.5700569
928.0029516,843.8452251
927.50224,841.4879549
927.1332947,839.6481343
926.7643493,837.8658081
926.4744637,836.0834819
925.9473989,832.6338182
925.4466874,830.0465705
924.9986823,827.6318059
924.524324,825.1020526
924.1026722,822.4573104
923.6546672,820.1575346
923.2330153,818.0302421
922.86407,815.6729719
922.5478311,813.4881849
922.2842987,811.4183867
922.0998261,809.2335997
921.8890002,806.4163744
921.5991145,803.7141379
921.1511095,800.9544069
921.0193433,800.091991
920.6767512,798.2521704
920.2287461,795.3774507
920.0706267,794.3425516
919.6489749,791.2378543
919.2800295,789.3405393
918.9637906,787.4432243
918.7002583,785.4309205
918.4630791,783.4186167
918.2259,781.5213017
917.8833079,778.5315932
917.6461287,775.5993791
917.6197755,774.5069856
917.567069,772.5521762
917.461656,769.2749957
917.3825963,767.2051975
917.3035366,765.1353993
917.2508301,762.9506123
917.2244769,760.8233197
917.1717704,757.8336112
917.1454172,756.7987121
917.0400042,753.8090036
916.8555315,751.7392054
916.7237654,749.6694072
916.5919992,747.3696315
916.4865862,745.2998333
916.4338797,743.1725407
916.3021135,740.5277985
916.2230538,739.2629219
916.1439941,737.9980452
916.0385811,736.7331685
915.8804617,735.640775
915.7750488,734.3758984
915.4851631,732.133617
915.1689243,729.8913356
915.0898645,729.0289197
914.694566,726.3266831
914.3256206,723.5669522
914.035735,720.8647157
913.7458494,718.2774679
913.2978443,714.3678491
913.0343119,711.7806014
912.6653666,709.3658368
912.4018342,707.1235555
912.2437148,704.9387685
911.8747694,701.661588
911.5058241,699.5342954
911.163232,697.6369804
910.7679334,695.682171
910.398988,693.8423504
910.1618089,692.0025298
910.0300427,689.8752372
909.950983,688.2653941
909.8719233,687.6904502
909.8192168,687.0580118
909.6347441,686.0806071
909.4239182,684.5282585
909.2394455,682.5159547
909.1603858,681.7685276
908.8968534,679.8137182
908.5806146,677.8589088
908.3170822,676.0765825
908.0535498,673.4893348
907.7373109,671.0170758
907.631898,670.0971655
907.2893059,667.394929
907.2102461,666.5325131
906.8940073,663.9452653
906.7622411,663.0828494
906.3932957,660.3231185
906.2878828,659.2882194
905.9716439,656.7009717
905.4709324,653.5962744
904.9175144,650.0316219
904.2323302,646.4094751
903.5734992,643.189789
903.0200812,640.2575749
902.334897,636.2329673
901.9395984,633.9331915
901.4915933,631.4609326
901.0699415,629.4486288
900.6219364,627.6088081
900.0421652,624.7915828
899.7522796,622.8942678
899.4360407,620.9969528
898.9353292,618.4097051
898.7508565,617.5472891
898.3555579,615.8224573
897.7494334,613.1202208
897.4068413,611.3378946
897.0115427,609.5555683
896.5635377,607.7732421
895.9047067,605.3009832
895.6938808,604.4385672
894.9559901,601.6788363
894.6661045,600.758926
894.3498656,599.7815213
893.5592684,597.4817455
893.2693828,596.5043408
892.6105518,594.4345426
892.3997259,593.6871155
891.9253676,592.2497556
891.4773626,590.5249238
891.0030043,588.9150808
890.3441733,586.5003162
890.1860539,585.5804059
889.975228,583.5106077
889.5008697,581.2683263
889.3427502,580.4059104
888.9210984,578.3936066
888.7366257,577.7036739
888.1305012,575.8063589
887.7088494,574.3115046
887.1554314,572.471684
886.4175407,569.8844363
886.1276551,568.7345484
885.3370579,565.4573679
884.8890529,563.6750417
884.1775154,561.3752659
883.913983,560.6853332
883.2815053,558.615535
883.1233859,557.8681079
882.7544405,556.430748
882.0692563,554.5909274
881.0678332,551.9461852
880.5934749,550.6238142
880.0664102,548.7839936
879.2494598,546.5417122
878.4588626,544.6443972
878.2216834,543.89697
877.4837928,541.7696775
877.2466136,541.0797447
876.7459021,539.8723624
876.1924841,538.7224746
875.4282401,536.5376876
874.9538818,535.1578221
874.0051652,532.6280688
873.319981,530.6732594
872.6611501,528.71845
871.9759658,526.9361237
871.2907816,525.3837751
870.7110104,523.773932
869.788647,521.6466395
869.0771096,520.3242684
868.8662837,519.8643132
868.5500448,519.0593917
868.1020397,517.6795262
867.4959152,516.2996608
867.2850893,515.8397056
866.5208454,514.4598402
866.257313,513.8848962
865.7566015,512.9074915
864.9396511,511.1826597
864.2808201,509.9752774
863.4111632,508.4804232
862.6205661,506.9855689
861.8299689,505.3182315
861.1447847,503.8808716
860.2224213,502.2135342
859.4581774,500.5461967
859.2209983,500.0287472
858.4831076,498.5338929
858.2722817,498.0164434
857.0600327,495.8891508
856.6120276,495.0267349
856.1903758,494.164319
855.4524851,492.6119703
854.6618879,490.8296441
853.7658778,489.3347899
852.9225742,488.184902
852.1056238,487.1500029
851.2886734,486.1151038
850.5771359,484.9652159
849.8392452,483.7578336
848.8905286,482.205485
847.941812,480.6531363
846.9930955,479.6182372
846.6768566,479.2732709
845.6754335,478.2958662
845.3328414,477.9508998
844.6740104,477.2609671
843.6725874,475.938596
842.9874032,475.1336745
842.3285722,474.1562698
841.6697412,473.0063819
840.4047857,471.1090669
839.772308,469.959179
839.113477,468.6943023
838.6918252,467.1419537
838.560059,465.7045938
838.5337058,464.4972115
838.5864123,463.1748405
838.5073526,461.3350198
838.3755864,460.0701432
838.0329943,457.7703674
837.8221683,456.8504571
837.3741633,455.3556028
836.8734517,452.4808831
836.0565013,450.9860289
835.7666157,450.5835681
834.8969588,449.3761858
833.8955358,448.6862531
833.5792969,448.5137699
832.6042271,447.8813316
832.2879882,447.651354
831.1547989,446.7889381
830.3642018,446.0990053
829.4418384,445.2940838
828.4667686,444.4891623
827.518052,443.569252
826.5693354,442.5918473
825.6733253,441.7294314
824.9617878,440.8670155
824.1711906,439.9471052
823.0380014,438.6247341
822.3528172,437.9348014
821.5358668,437.1873742
820.5607969,436.4974415
820.2709113,436.2674639
819.3485479,435.5200368
818.5052443,434.0826769
818.2417119,433.507733
817.6619407,432.3003507
816.7395773,430.2880469
816.159806,428.8506871
815.2110894,427.240844
814.604965,425.9759673
813.8934275,423.6761916
813.5244822,421.836371
812.8920044,419.5940896
812.628472,418.9041568
812.075054,417.6967746
811.6006957,416.6043811
811.0736309,414.3620997
810.7837453,412.2923015
810.5202129,410.1650089
810.3357403,407.8652331
810.0458546,405.220491
809.9667949,404.3005807
809.8350287,402.1732881
809.8086755,401.4833554
809.7032625,400.2184787
809.4660834,399.2985684
809.097138,398.6086357
808.7545459,397.8037141
808.4119538,396.8263094
807.990302,396.5388375
807.1206451,396.0788823
806.8571127,395.8489047
805.8820429,395.7339159
805.565804,395.6764215
804.5907342,395.2164664
803.7210773,394.4115449
803.4311917,394.1815673
802.5351816,393.549129
802.2452959,393.3766458
801.2175196,393.4341402
800.2951563,392.8017018
799.9525642,392.5142299
799.26738,391.8242971
798.4767828,391.1918588
796.8165288,389.7544989
795.7096927,388.7770942
794.4974437,388.0871615
793.6541401,387.9721727
792.9426026,387.3397344
792.099299,386.994768
791.8357666,386.8797792
790.7552838,386.3623297
790.3072788,386.1323521
789.121383,385.4999138
788.6997312,385.097453
788.2517261,384.6374978
787.2766563,383.8900707
786.9604174,383.6025987
786.2752332,383.1426436
785.5636958,382.4527109
784.8258051,382.0502501
784.0615612,381.7627781
782.717546,381.015351
781.6634164,380.4404071
780.5038739,379.9229575
779.4233911,379.5779911
778.3429083,379.0605416
776.8407737,378.2556201
775.9711169,377.7381705
775.1805197,377.3357098
774.3635693,377.2782154
773.6520318,377.508193
772.9141411,376.933249
772.0971907,375.3809004
771.8863648,374.9209452
771.1748274,374.1735181
770.9640015,374.0010349
770.1470511,373.5985741
769.8835187,373.3111022
769.0929215,372.4486863
768.8293891,372.2762031
767.8806725,371.8737423
767.5644337,371.7012591
766.7474833,370.953832
765.7724134,370.0339217
764.7973436,369.2864946
763.7959205,368.8840338
762.8472039,368.8840338
762.0302535,369.4589777
761.0551837,369.6314609
760.21188,369.6889553
759.3422232,369.5164721
758.446213,369.7464497
757.5238497,369.2864946
756.3116007,368.2515955
755.4946503,367.6191571
754.7567596,366.9292244
754.0188689,366.0668085
753.3600379,365.0319094
752.3322616,363.7670327
751.5943709,363.1345944
750.8828335,362.3871673
750.1449428,361.6972345
749.4070521,361.2372794
748.6955147,360.8348186
747.6677384,359.9724027
746.9034944,359.5124475
746.1656038,359.2249756
745.5067728,358.8225148
744.3735835,358.3050653
743.6356928,357.9026045
742.9241554,357.7301213
742.1599115,357.7301213
741.3956675,357.7301213
740.7104833,357.2126718
740.1307121,356.3502558
739.4718811,355.3728511
738.6812839,355.1428736
738.4177515,355.0278848
737.6271544,354.5104352
737.3109155,354.2804577
736.5730248,353.8205025
735.8351341,353.303053
734.6228852,352.3831426
733.7795815,351.3482435
732.9099246,350.4283332
732.0139145,349.6809061
731.0651979,348.933479
730.2218943,348.358535
729.4049439,348.0710631
728.4825805,347.7260967
727.5338639,347.4961191
726.7432667,347.2086472
725.9263163,346.8636808
725.0830127,346.6911976
724.2660623,346.4037256
723.4754651,346.0587593
722.7112212,345.7137929
721.9469773,345.4838153
720.7610815,344.9088714
719.7860117,344.5064106
718.9690613,343.9889611
718.2311706,343.1840396
717.5986929,341.6316909
716.7817425,340.8267694
716.5182101,340.7117806
715.7276129,340.0218479
715.068782,339.2744207
714.2781848,338.297016
713.9355927,338.0095441
713.5666473,337.7795665
713.3294682,337.6070833
712.8287567,337.5495889
711.8273336,337.8945553
711.0367364,338.584488
710.773204,338.8144656
710.2988457,339.5618927
709.4818953,340.6542862
709.2183629,340.9992526
708.0324672,342.66659
707.0573974,344.0464555
706.3985664,345.2538378
706.1877405,345.7712873
705.4498498,347.9560743
705.1336109,348.9909734
704.8964318,349.9683781
704.47478,352.3256482
704.2376008,353.303053
704.0267749,354.2804577
703.7368893,356.0627839
703.4733569,357.7876157
703.3679439,358.5925372
703.2361777,359.3974587
702.9989986,361.0073018
702.7881727,362.789628
702.6827597,363.7670327
702.5509935,364.8019318
702.2084014,367.0442132
701.944869,369.4589777
701.8394561,370.4363825
701.5495704,372.3911919
701.4705107,373.2536078
701.4441575,374.1735181
701.391451,376.0133387
701.1806251,377.3932042
700.9170927,377.508193
700.3900279,378.0256425
700.179202,378.6005864
699.9947294,379.3480136
700.2055553,380.6128902
700.7853265,381.4753062
701.2069783,382.3377221
701.2069783,383.7175875
700.9170927,385.3274306
700.6799136,386.1323521
700.1264955,386.2473409
699.8629632,386.1323521
699.4676646,386.1898465
699.2041322,386.8222848
698.9142466,387.7421951
698.7034207,388.9495774
698.518948,390.0419709
697.9391767,391.9392859
697.3594055,393.6066234
696.8323407,395.2739608
696.3579824,397.056287
696.0153903,398.8961076
695.5937385,401.5408498
695.4883255,402.3457713
695.3829126,403.2656816
695.0139672,405.7379406
694.5396089,408.3826827
694.3024298,409.1876042
693.7490118,410.912436
693.221947,412.4647847
692.668529,414.0746277
692.0360512,415.2245156
691.0609814,415.9144483
690.7447425,416.0869315
690.0859116,416.3744035
689.3743741,416.0294371
688.6364834,415.569482
687.8985927,415.3395044
687.1343488,414.8795492
686.3701049,414.1896165
685.395035,413.2122118
685.1051494,412.9247398
684.1037263,411.8323463
683.8138407,411.4298856
